,selling_price,km_driven,max_power(bhp),fuel,owner
4977,360000,70000,74.0,1,1
4979,260000,90000,110.0,1,3
4980,128000,60000,46.3,2,2
4981,600000,80000,126.2,1,2
4982,800000,151000,171.0,1,2
4983,675000,25000,74.02,1,1
4987,300000,50000,104.68,2,1
4988,125000,80000,37.0,2,1
4989,550000,25000,82.0,2,1
4990,150000,80000,46.3,2,3
4991,891000,80000,120.0,1,1
4992,1050000,70000,100.6,1,1
4993,750000,15000,100.5,2,1
4994,380000,27500,82.9,2,1
4995,800000,110000,100.6,1,2
4996,200000,120000,75.0,2,1
4997,700000,70000,88.5,1,1
4998,229999,290000,75.0,1,1
4999,300000,74000,177.6,2,2
5000,670000,120000,98.6,1,1
5001,210000,140000,78.0,2,1
5002,370000,40000,81.8,2,1
5003,600000,20000,83.1,2,1
5004,810000,15000,88.5,1,1
5006,346000,16000,84.0,2,1
5007,55000,130000,90.0,2,1
5008,250000,118000,138.03,1,2
5009,120000,44000,88.2,2,2
5010,600000,50000,88.8,1,2
5011,330000,60000,73.0,2,1
5012,400000,147000,81.83,2,2
5013,100000,40000,62.0,1,2
5014,450000,100000,85.8,2,3
5015,800000,55000,88.5,1,1
5016,340000,40000,47.0,1,2
5017,225000,64000,73.9,1,3
5018,55000,100000,60.0,2,2
5019,900000,50000,88.5,1,1
5020,2500000,30000,181.0,1,1
5021,465000,30000,67.04,2,1
5022,70000,150000,60.0,2,1
5023,400000,24177,88.7,2,1
5024,185000,80000,70.0,1,1
5025,140000,150000,67.1,2,2
5026,415000,120000,83.8,1,2
5027,532000,121779,120.0,1,1
5028,600000,56000,74.0,1,1
5029,150000,100000,104.68,2,4
5030,459999,12000,81.8,2,1
5031,800000,15381,88.5,1,1
5032,310000,5000,63.0,1,1
5033,475000,40000,108.5,1,1
5034,310000,35000,58.16,3,2
5035,350000,10000,67.05,2,1
5036,1800000,10000,140.0,1,1
5037,640000,25000,81.8,2,1
5038,350000,50000,67.0,2,1
5039,600000,30000,108.5,2,1
5040,575000,23000,126.2,1,1
5041,974000,15000,105.0,1,1
5042,445000,5000,67.0,2,2
5043,580000,15000,88.76,1,2
5044,1050000,20000,88.7,1,1
5045,600000,50000,98.59,1,1
5046,370000,40000,86.8,2,2
5047,150000,70000,64.0,2,3
5048,483000,15000,67.04,2,1
5049,470000,10000,82.0,2,1
5050,950000,25000,88.5,1,1
5051,450000,50000,121.3,2,3
5052,345000,70000,88.7,2,1
5053,600000,5000,81.8,2,1
5054,300000,60000,66.1,2,1
5055,160000,74800,67.1,2,2
5056,120000,80000,37.0,2,2
5057,220000,270000,61.7,3,1
5058,340000,120000,68.05,2,1
5059,138000,120000,78.0,2,2
5061,231000,80000,85.8,2,3
5062,800000,120000,140.0,1,2
5063,960000,20000,108.6,2,1
5064,120000,70000,67.0,2,2
5065,270000,40000,67.1,2,1
5066,200000,100000,85.8,2,2
5067,328000,123000,85.8,2,1
5068,432000,77000,126.32,1,1
5069,565000,7000,75.0,2,1
5070,390000,70000,73.0,2,1
5071,600000,30000,99.0,1,1
5072,250000,120000,90.0,1,3
5073,165000,70000,62.0,2,1
5074,421000,105000,118.0,2,1
5075,225000,109322,93.7,2,2
5076,350000,120000,84.8,1,1
5077,1757000,24000,170.0,1,1
5078,600000,70000,74.0,1,2
5079,515000,35000,83.81,2,1
5080,80000,80000,37.0,2,3
5081,800000,70000,88.5,1,2
5082,120000,100000,120.0,1,4
5102,475000,40000,67.04,2,1
5103,400000,20000,67.0,2,1
5105,300000,60000,75.0,1,1
5106,400000,475000,115.0,1,3
5107,235000,70000,64.0,2,2
5108,350000,40000,67.04,2,2
5109,625000,34000,74.02,1,2
5110,525000,120000,140.0,1,1
5111,550000,10000,84.0,2,1
5112,550000,80000,62.1,1,2
5113,200000,100000,78.0,2,2
5114,350000,120000,95.0,1,1
5115,220000,100000,78.0,2,2
5116,412000,25000,82.0,2,1
5117,126000,52000,67.0,2,2
5118,430000,63000,74.0,1,1
5119,130000,90000,66.1,2,2
5120,350000,60000,84.0,2,1
5121,220000,35000,46.3,2,1
5122,380000,80000,63.0,1,1
5123,200000,110000,68.0,1,2
5127,620000,61000,74.0,1,1
5128,150000,66000,37.0,2,1
5129,450000,80000,67.0,2,1
5130,1150000,27000,126.2,1,2
5131,500000,60000,82.0,2,1
5132,246000,139000,67.1,2,1
5133,400000,60000,61.7,3,1
5134,65000,10000,37.0,2,2
5135,725000,30000,98.96,1,1
5136,736000,125000,126.32,1,1
5137,700000,45000,74.02,1,1
5138,150000,30000,62.0,2,1
5139,180000,80500,46.3,2,2
5140,409999,200000,67.04,1,1
5141,550000,60000,62.1,1,1
5142,50000,18000,37.0,2,2
5143,80000,110000,58.0,1,2
5144,110000,90000,46.3,2,2
5145,180000,120000,78.0,2,2
5152,1025000,120000,241.4,1,3
5153,1300000,40000,153.86,1,1
5154,560000,18000,108.62,1,1
5155,650000,70000,88.5,1,1
5156,1150000,29000,152.87,1,1
5157,480000,65755,83.1,2,1
5158,960000,2600,98.96,1,1
5159,1050000,46000,140.0,1,1
5160,310000,15000,55.2,2,2
5161,500000,60000,74.0,1,1
5162,350000,15500,67.1,2,1
5163,365000,120000,98.6,1,1
5164,165000,120000,68.0,1,3
5165,100000,120000,63.0,1,3
5166,240000,80000,63.0,1,2
5167,925000,40000,121.0,1,1
5168,590000,15000,86.8,2,1
5169,525000,110000,138.1,1,2
5170,720000,80000,100.6,1,2
5171,850000,50000,108.45,1,1
5172,490000,110000,120.0,1,1
5173,325000,100000,98.6,1,1
5174,1200000,20000,126.2,1,1
5175,450000,135000,62.1,1,1
5176,300000,50700,69.01,1,1
5177,365000,70000,73.9,1,2
5178,500000,120000,178.0,2,1
5179,900000,112000,100.6,1,2
5180,700000,35000,73.97,1,1
5181,880000,50000,108.45,1,1
5182,700000,121000,100.6,1,3
5183,380000,120000,120.0,1,2
5184,150000,90000,125.0,2,3
5185,235000,70000,67.1,3,2
5186,320000,20000,67.0,2,1
5187,550000,60000,83.8,1,1
5188,3200000,40000,190.0,1,1
5189,750000,440000,100.6,1,2
5190,645000,60000,100.0,1,1
5191,300000,110000,67.04,2,1
5192,580000,152000,88.73,1,1
5193,220000,220000,80.0,2,4
5194,451000,70000,62.1,1,1
5195,850000,50000,108.5,2,1
5196,300000,125000,73.9,1,1
5197,350000,60000,86.8,2,1
5198,300000,90000,63.0,3,1
5199,390000,30000,63.0,3,1
5200,1200000,90000,100.6,1,1
5201,550000,20000,73.75,2,1
5202,300000,110000,74.0,1,3
5203,300000,150000,103.6,1,2
5204,350000,110000,90.0,1,1
5205,880000,120000,126.2,1,2
5206,160000,120000,93.7,3,2
5207,250000,80000,83.8,1,4
5208,660000,110000,88.73,1,1
5209,450000,40000,88.7,2,1
5210,400000,110000,103.6,1,2
5211,1300000,20000,120.0,1,1
5212,229999,230000,68.1,1,1
5213,140000,60000,79.4,2,1
5214,195000,35000,67.1,2,2
5215,500000,45000,81.86,2,1
5216,60000,45000,38.0,2,1
5217,400000,25000,88.7,2,1
5218,400000,10000,81.83,2,1
5219,380000,19000,67.04,2,1
5220,579000,10000,83.1,2,1
5221,400000,25000,82.0,2,1
5222,270000,30000,78.9,2,1
5223,500000,90000,62.1,1,1
5224,475000,20000,84.0,2,1
5225,850000,48000,83.14,1,1
5226,475000,120000,120.0,1,1
5227,370000,210000,73.9,1,2
5228,187000,200400,68.05,2,2
5229,195000,110000,78.9,2,2
5230,459999,38000,138.03,1,1
5231,135000,90000,125.0,2,2
5232,850000,43000,88.5,1,1
5233,500000,25000,68.0,2,1
5234,385000,26000,67.04,2,2
5235,135000,120000,110.0,1,2
5236,120000,70000,46.3,2,3
5237,200000,60000,144.0,2,3
5238,200000,120000,138.1,1,2
5239,700000,20000,91.1,2,1
5240,290000,25000,70.0,1,1
5241,725000,60000,74.02,1,1
5242,200000,80000,68.0,1,1
5243,155000,80000,34.2,2,1
5256,5200000,17000,194.4,2,1
5259,4000000,10000,187.74,1,1
5260,1125000,3500,118.35,2,1
5261,1898999,46000,187.74,1,1
5262,1650000,52000,187.4,2,1
5263,280000,20000,85.8,2,2
5264,450000,25000,84.0,2,1
5265,135000,70000,85.0,2,2
5266,650000,40000,140.0,1,1
5267,650000,7300,81.8,2,1
5268,750000,25000,88.5,1,1
5269,150000,100000,46.3,2,1
5270,500000,35000,77.0,1,1
5272,425000,80000,126.32,1,2
5273,260000,60000,78.9,2,1
5274,400000,110000,88.8,1,2
5275,575000,70000,88.73,1,2
5276,175000,40000,62.0,2,1
5277,250000,90000,103.3,3,2
5278,400000,95000,103.6,1,1
5279,350000,200000,63.0,1,2
5280,484999,30000,74.0,1,1
5282,350000,70000,88.5,1,2
5283,1400000,80000,168.7,1,2
5284,250000,100000,73.9,1,3
5285,655000,70000,74.02,1,1
5287,300000,15000,76.8,2,1
5288,650000,21000,99.0,1,1
5289,300000,35000,81.8,2,1
5290,475000,25000,88.7,2,1
5291,450000,30000,84.0,2,1
5292,754000,10000,74.02,1,1
5293,300000,40000,78.9,2,1
5294,250000,25000,55.2,2,1
5295,725000,15000,74.02,1,1
5296,95000,70000,46.3,2,1
5297,475000,7800,68.0,2,1
5298,575000,55000,138.1,1,1
5299,350000,30000,84.0,2,1
5300,330000,125000,62.1,1,2
5301,482000,50000,81.8,2,1
5302,625000,40000,98.59,1,4
5303,380000,30000,84.0,2,1
5304,310000,30000,76.8,2,1
5305,280000,35000,85.8,2,1
5306,900000,30000,104.5,2,1
5307,250000,60000,67.0,2,1
5308,750000,39000,121.3,2,1
5309,420000,15000,67.0,2,1
5310,670000,5000,88.76,2,1
5311,420000,9750,68.05,2,2
5312,1800000,110000,147.8,1,1
5313,900000,35000,88.7,2,1
5314,1200000,10000,140.0,1,1
5315,195000,157138,120.0,1,3
5316,185000,120000,110.0,1,4
5317,185000,110000,68.05,2,4
5318,1525000,46000,152.87,1,1
5319,215000,102000,88.2,2,3
5320,210000,50000,47.3,2,2
5321,1700000,110000,147.8,1,2
5323,530000,285000,102.0,1,3
5324,800000,50000,117.3,2,1
5325,570000,70000,74.0,1,2
5326,350000,120000,88.8,1,2
5327,350000,93000,90.0,1,2
5328,750000,50000,70.0,1,1
5329,160000,100000,73.0,2,2
5330,150000,70000,70.0,1,3
5332,562000,5000,81.86,2,1
5333,290000,27000,78.9,2,1
5334,600000,122000,140.0,1,2
5335,401000,74000,71.0,1,2
5343,225000,30000,67.1,2,1
5344,737000,10000,103.26,2,1
5345,300000,80000,67.04,2,1
5346,85000,120000,70.0,1,1
5347,195000,120000,110.0,1,2
5348,675000,127991,98.6,1,1
5349,150000,198000,68.0,1,2
5350,290000,65000,64.1,2,1
5352,889000,20000,88.5,1,1
5353,400000,60000,73.75,2,1
5354,390000,13120,53.3,2,1
5355,1550000,87500,170.0,1,1
5356,600000,125000,126.32,1,1
5357,800000,25000,81.86,2,1
5358,600000,120000,88.8,1,3
5359,795000,35000,121.3,2,1
5360,735000,25000,88.73,1,1
5361,250000,120000,90.0,1,3
5362,400000,25000,67.0,2,1
5363,395000,140000,95.0,1,1
5364,130000,79000,82.0,1,2
5365,600000,125000,83.8,1,1
5366,720000,80000,88.73,1,1
5367,450000,110000,116.4,2,3
5368,220000,80000,110.0,1,2
5369,545000,100000,126.32,1,2
5370,370000,100000,103.6,1,2
5371,450000,78000,63.0,1,1
5372,750000,15000,81.86,2,1
5373,1100000,70000,120.0,1,1
5374,711000,5000,83.1,2,1
5375,285000,75000,67.05,2,1
5376,749000,5500,81.8,2,1
5377,550000,80000,108.45,1,2
5378,300000,120000,73.9,1,2
5379,625000,70000,74.0,1,1
5380,650000,80000,81.86,2,2
5381,575000,120000,126.32,1,3
5382,631000,75000,74.0,1,2
5383,220000,80000,110.0,1,2
5384,600000,40000,84.0,2,2
5386,390000,120000,88.7,1,1
5387,375000,110000,116.6,1,4
5388,340000,110000,90.0,1,1
5389,670000,2000,69.0,1,1
5390,530000,80000,74.0,1,2
5391,350000,38000,67.05,2,2
5392,415000,46000,67.04,2,1
5393,700000,102000,93.87,1,1
5394,925000,96000,190.0,1,2
5395,375000,20000,67.0,2,1
5396,575000,16000,85.8,2,1
5397,425000,23000,80.0,2,1
5398,245000,25000,86.8,2,1
5399,540000,35000,113.42,2,2
5400,1000000,90000,204.0,1,1
5401,291000,37000,78.9,2,1
5402,600000,34000,83.1,2,2
5403,355000,60000,113.42,2,1
5404,225000,50000,78.9,2,1
5405,350000,37000,98.79,2,1
5406,200000,38000,47.3,2,2
5408,434999,57000,113.42,2,1
5409,440000,62200,80.0,2,1
5410,390000,77000,73.9,1,1
5411,50000,110000,37.0,2,2
5414,999000,25000,120.0,1,1
5415,225000,188000,90.0,1,1
5416,85000,150000,46.3,2,3
5417,150000,40000,55.2,2,1
5418,500000,120000,108.45,1,1
5419,220000,70000,78.9,2,3
5421,957000,60000,88.7,1,1
5422,1050000,250000,102.0,1,1
5423,320000,35000,67.0,2,1
5424,300000,15000,67.05,2,1
5425,270000,98000,75.0,1,1
5426,170000,62000,93.7,2,3
5427,270000,90000,147.9,1,2
5428,140000,110000,79.4,2,2
5429,170000,90000,78.9,2,3
5430,1450000,10000,121.0,1,1
5431,1200000,25000,115.0,1,1
5432,834000,13000,88.76,1,1
5433,450000,80000,69.0,1,1
5434,575000,40000,88.8,1,3
5435,900000,20000,74.02,1,1
5436,149000,87540,35.5,4,3
5437,100000,84000,60.0,4,3
5438,325000,160000,75.0,1,3
5439,400000,100000,103.6,1,2
5440,250000,35000,68.05,2,2
5441,225000,60000,102.5,2,2
5442,300000,70000,67.0,1,1
5443,459999,60000,91.72,1,2
5444,825000,35000,98.59,1,2
5445,150000,231438,75.0,1,2
5446,710000,71000,74.0,1,1
5448,425000,70000,73.94,1,1
5449,45000,80000,37.0,2,1
5450,380000,239451,63.0,1,2
5452,240000,90000,73.9,1,1
5453,1150000,154000,126.2,1,1
5454,520000,109000,108.45,1,2
5455,675000,120000,74.0,1,2
5457,297000,100000,58.2,3,3
5458,250000,110000,138.1,1,1
5459,200000,200000,82.0,1,2
5461,380000,39000,67.04,2,3
5462,40000,96000,37.0,2,4
5463,575000,90000,103.6,1,1
5464,300000,135000,75.0,1,2
5465,450000,90000,69.0,1,1
5466,45000,90000,37.0,2,4
5467,950000,426000,102.0,1,1
5468,745000,35000,74.02,1,1
5469,509999,120000,71.0,1,1
5470,142000,110000,78.9,2,1
5471,185000,50000,66.1,2,1
5472,300000,77000,91.7,1,1
5473,210000,120000,78.0,2,2
5474,260000,120000,103.2,2,2
5475,430000,190000,74.0,1,2
5476,600000,110000,120.0,1,2
5477,400000,30000,70.0,2,1
5478,400000,182000,88.7,1,2
5479,669000,60000,74.02,1,1
5480,509999,40000,81.86,2,1
5481,616000,112000,88.73,1,1
5482,530000,80000,120.0,1,2
5483,190000,90000,110.0,1,2
5484,700000,140000,98.6,1,2
5485,250000,188000,120.0,1,2
5486,225000,60000,78.9,2,2
5487,470000,30000,81.86,2,1
5488,900000,40000,88.5,1,1
5489,170000,70000,57.6,1,1
5490,140000,100000,69.0,1,1
5491,95000,44000,63.0,2,2
5492,280000,110000,85.8,2,2
5493,470000,215000,120.0,1,1
5494,129000,80000,55.2,2,2
5495,165000,70000,57.6,1,2
5496,600000,25000,81.86,2,1
5497,260000,31000,67.1,2,1
5498,70000,50000,67.1,2,3
5499,515000,120000,81.83,2,2
5500,225000,60000,68.0,1,1
5501,270000,60000,73.9,1,2
5502,225000,110000,138.03,1,3
5503,459999,70000,126.32,1,1
5504,115999,110000,46.3,2,2
5505,475000,77300,103.52,1,1
5506,1925000,91500,170.0,1,1
5507,165000,75000,69.0,1,2
5508,550000,45000,74.0,1,1
5509,861000,61260,88.5,1,1
5510,1050000,26000,98.96,1,1
5511,3251000,17601,148.0,1,1
5512,750000,43000,88.73,1,1
5513,730000,4773,81.8,2,1
5514,860000,31000,103.52,1,1
5515,940000,57900,98.6,1,1
5516,1075000,8600,121.0,1,1
5517,775000,52000,88.5,1,1
5518,411000,62000,81.8,2,1
5519,911000,155000,102.0,1,1
5520,540000,66000,88.8,1,1
5521,660000,78010,103.52,1,1
5522,875000,83844,88.5,1,1
5523,411000,23999,67.04,2,1
5524,635000,52000,74.0,1,1
5525,350000,145000,74.0,1,3
5526,800000,70000,100.0,1,2
5527,180000,25000,34.2,2,2
5529,490000,120000,98.6,1,1
5530,180000,55000,67.1,2,1
5531,310000,91400,76.0,2,2
5532,275000,48000,93.7,3,1
5533,450000,80000,73.8,1,2
5534,500000,50000,77.0,1,1
5535,245000,185000,110.0,1,4
5536,275000,125000,103.6,1,4
5537,200000,178500,78.0,2,3
5538,1500000,66953,140.0,1,1
5539,229999,166000,63.1,1,2
5540,280000,131000,103.6,1,4
5541,125000,50000,67.0,2,2
5542,600000,25000,74.0,1,1
5543,600000,20000,88.7,2,1
5544,411000,60000,86.8,2,2
5545,150000,170000,73.0,2,3
5546,630000,70000,88.5,1,1
5547,1200000,110000,174.33,1,1
5548,700000,45000,81.8,2,1
5549,250000,60000,112.0,1,2
5550,535000,32000,73.74,1,1
5551,600000,60000,100.0,1,1
5552,145000,120000,82.0,1,4
5553,400000,143000,99.0,1,1
5554,600000,100000,74.0,1,1
5555,459999,50000,67.0,2,1
5556,800000,30000,88.73,1,1
5557,370000,25000,61.7,3,1
5558,800000,102000,102.0,1,2
5559,290000,90000,63.12,1,1
5560,671000,62000,74.0,1,1
5561,140000,80000,69.0,1,4
5562,141000,15000,46.3,2,3
5563,125000,70000,46.3,2,2
5564,150000,90000,70.0,1,2
5565,125000,100000,67.0,2,3
5566,600000,25000,81.86,2,2
5567,700000,40000,88.73,1,1
5568,700000,70000,88.73,1,1
5569,740000,40000,74.02,1,1
5570,140000,200000,71.0,1,2
5571,1150000,35000,126.2,1,1
5572,300000,155000,66.0,1,1
5573,300000,110000,88.73,2,1
5574,530000,110000,84.8,1,1
5575,530000,80000,73.97,1,2
5576,210000,50000,62.1,2,2
5577,130000,90000,46.3,2,2
5578,148000,80000,57.5,4,2
5579,585000,120000,140.0,1,1
5580,270000,105000,90.0,1,2
5581,375000,40000,78.9,2,1
5582,725000,141000,140.0,1,2
5584,180000,150000,110.0,1,2
5585,425000,80000,73.94,1,2
5586,900000,25000,98.96,1,1
5587,570000,51000,69.01,1,1
5588,290000,40000,69.0,1,1
5589,229999,40000,68.0,1,2
5590,300000,70000,68.0,1,1
5591,220000,110000,73.9,1,3
5592,409999,80000,147.9,1,2
5593,355000,136000,73.8,1,2
5594,695000,120000,108.45,1,1
5595,320000,120000,73.9,1,2
5596,710000,120000,100.0,1,1
5597,85000,120000,62.0,1,2
5598,409999,210000,105.3,1,4
5599,550000,90000,88.8,1,1
5600,215000,100750,88.2,2,2
5601,110000,140000,94.0,2,2
5602,170000,110000,78.0,2,3
5603,850000,40000,108.5,2,2
5604,350000,148000,90.0,1,2
5606,250000,155000,74.0,1,2
5607,433000,70000,99.0,1,1
5608,1200000,100000,171.0,1,1
5609,300000,45000,55.2,2,1
5610,70000,40000,60.0,2,2
5611,760000,90000,62.1,1,2
5612,250000,20000,55.2,2,1
5613,187000,120000,62.1,2,2
5633,335000,90000,74.0,1,2
5634,488000,80000,83.14,2,2
5635,111000,110000,104.68,2,3
5636,600000,70000,88.5,1,1
5637,570000,5000,81.8,2,1
5638,110000,75000,63.0,2,2
5639,434999,50000,85.8,2,1
5640,229999,70000,55.2,2,1
5641,490000,90000,83.8,1,2
5642,300000,100000,85.8,2,2
5643,350000,90000,76.8,2,1
5664,750000,110000,140.0,1,2
5665,310000,35000,47.3,2,1
5666,620000,130000,88.8,1,1
5667,400000,188000,74.0,1,2
5668,67000,80000,53.5,1,2
5669,480000,80000,99.0,1,1
5670,110000,48676,35.0,2,1
5672,475000,40000,67.0,2,1
5675,300000,15000,47.3,2,2
5676,100000,70000,46.3,2,1
5677,70000,80000,71.0,1,2
5678,900000,60000,98.59,1,1
5679,650000,120000,67.04,1,2
5681,50000,180000,60.0,2,4
5682,550000,70000,82.0,2,1
5683,475000,250000,83.8,1,1
5684,425000,15000,68.0,2,1
5685,900000,65000,88.5,1,1
5686,516000,90000,81.83,2,1
5687,150000,70000,65.0,2,2
5688,400000,30000,67.04,2,1
5689,800000,79500,120.0,1,1
5690,165000,90000,63.0,2,3
5691,1000000,110000,83.8,1,1
5692,440000,110000,74.0,1,1
5693,390000,153000,126.32,1,1
5694,136000,200185,68.0,2,1
5695,475000,149000,74.0,1,1
5696,515000,100000,99.0,1,1
5697,175000,90000,70.0,1,2
5698,380000,80000,88.8,1,4
5700,535000,12000,81.8,2,1
5701,215000,40000,78.9,2,2
5702,70000,100000,60.0,2,2
5703,445000,27000,81.86,2,1
5704,335000,120000,67.04,2,1
5706,300000,49025,73.0,2,1
5707,110000,15000,37.5,2,1
5708,240000,90000,67.05,2,2
5709,300000,90000,84.0,2,1
5710,2000000,90000,258.0,1,2
5711,50000,80000,53.5,1,3
5712,295000,195000,80.0,1,2
5713,310000,90000,120.0,1,3
5714,29999,80000,37.0,2,3
5716,640000,70000,88.5,1,1
5717,350000,35000,85.8,2,1
5718,385000,120000,85.8,2,1
5719,409999,100000,74.0,1,2
5720,1300000,40000,140.0,1,1
5721,210000,60000,101.0,2,3
5722,300000,110000,120.0,1,1
5723,450000,112000,120.0,1,1
5724,170000,70000,68.0,1,2
5725,650000,140000,98.6,1,1
5726,125000,94000,85.0,2,4
5727,145000,70000,46.3,2,1
5728,681000,27000,88.0,1,1
5729,635000,173000,98.6,1,1
5730,140000,80000,46.3,2,2
5731,750000,86000,98.6,1,3
5732,611000,80000,98.6,1,2
5733,110000,120000,46.3,2,3
5734,100000,100000,64.0,2,2
5735,225000,120000,74.0,1,1
5736,250000,190000,110.0,1,3
5737,385000,120000,75.0,1,2
5738,135000,70000,46.3,2,1
5739,65000,100000,46.3,2,2
5740,260000,120000,67.05,2,1
5741,465000,120000,74.0,1,2
5743,430000,20000,82.0,2,2
5744,200000,81000,80.0,2,4
5745,125000,90000,79.4,2,2
5746,45000,60000,37.0,2,2
5747,124000,40000,79.4,2,2
5748,80000,80000,65.3,2,3
5749,545000,35000,80.9,3,1
5750,1050000,20000,88.5,1,1
5751,200000,50000,82.4,2,1
5752,1100000,77000,140.0,1,2
5753,750000,50000,140.0,1,1
5754,425000,13500,84.0,2,1
5755,300000,38000,47.3,2,1
5756,1200000,14000,88.5,1,1
5757,240000,70000,130.0,2,1
5758,450000,55000,77.0,1,2
5759,80000,150000,67.1,2,4
5760,500000,160000,62.1,1,1
5761,295000,50000,76.9,1,1
5762,100000,120000,69.0,1,3
5763,700000,76460,126.32,1,1
5764,180000,125000,68.0,1,2
5765,225000,110000,65.0,1,2
5766,310000,25000,55.2,2,1
5767,625000,30000,98.6,1,1
5768,275000,70000,68.05,4,2
5769,245000,110000,68.05,2,2
5770,160000,200000,67.1,2,1
5771,250000,80000,55.2,2,1
5772,450000,76000,98.6,1,1
5773,85000,150000,53.5,1,2
5774,1938000,35000,147.8,1,1
5775,550000,40000,81.83,2,1
5776,551000,110000,98.59,1,1
5777,500000,60000,81.86,2,1
5778,585000,15000,86.7,2,1
5779,172000,120000,93.7,2,1
5780,360000,100000,126.32,1,2
5781,350000,24000,69.0,1,2
5782,700000,53000,98.96,1,1
5783,148000,40000,46.3,2,3
5784,330000,47370,63.0,3,1
5785,110000,120000,66.0,1,2
5786,450000,100000,73.94,1,1
5787,260000,80000,147.9,1,2
5788,200000,91000,78.9,2,2
5789,430000,20000,58.3,3,1
5790,550000,80000,120.0,1,2
5791,245000,80000,73.94,1,1
5792,320000,80000,61.7,3,1
5793,120000,110000,94.0,3,3
5794,615000,120000,126.24,1,1
5795,600000,90000,138.1,1,1
5796,300000,120000,160.0,2,2
5797,400000,45217,99.0,1,1
5798,1000000,60000,126.2,1,2
5799,525000,70000,198.25,2,2
5800,300000,133000,75.0,1,1
5801,220000,117000,75.0,1,2
5802,850000,173000,140.0,1,1
5803,500000,35000,118.0,2,1
5804,59000,70000,94.0,2,2
5805,130000,60000,46.3,2,3
5806,375000,120000,74.0,2,2
5808,220000,222300,73.9,1,1
5809,625000,100000,100.57,1,2
5810,295000,120000,73.94,1,1
5812,235000,90000,90.0,1,1
5813,500000,330000,198.25,2,2
5814,509999,20000,81.8,2,1
5815,370000,16000,47.3,3,1
5816,370000,30000,82.0,2,2
5818,300000,210000,100.0,1,1
5819,350000,20000,68.05,2,1
5820,395000,20000,67.0,2,1
5821,850000,100000,100.6,1,1
5822,1150000,40000,100.6,1,1
5823,3500000,35000,270.9,1,1
5824,280000,120000,103.6,1,2
5825,775000,50000,100.0,1,2
5826,420000,100000,126.32,1,2
5827,310000,91000,118.0,2,2
5828,1550000,50000,170.0,1,1
5829,375000,67000,91.7,1,1
5830,500000,40000,82.0,2,1
5831,300000,100000,73.94,1,2
5832,155000,120000,78.0,2,2
5833,350000,185000,74.0,1,1
5834,950000,75000,140.0,1,3
5835,350000,80000,70.0,1,3
5836,1900000,30000,147.9,1,1
5837,537000,5000,108.5,2,1
5838,585000,10000,75.0,2,1
5840,350000,140000,88.76,1,1
5841,700000,19000,81.86,2,1
5842,849000,44600,88.5,1,1
5843,574000,28080,103.25,2,1
5844,484999,28800,81.83,2,1
5845,360000,21900,53.26,2,1
5846,575000,28100,103.25,2,1
5847,550000,110000,98.6,1,2
5848,700000,100000,88.73,1,1
